"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.548863266045492,0.0108112372171135,50.7678496940828,8.00435824262184e-252
"RaceChinese",0.0544929208884115,0.0152893982984747,3.56409845728513,0.000386862274192604
"RaceLatinx",-0.0174193971142587,0.0152893982984747,-1.13931214127612,0.254915719243121
"RaceBlack",0.0433064641009269,0.0152893982984746,2.83245051607082,0.00473595069302472
