"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.552329472448968,0.00974890047492955,56.655565811688,1.29176379500441e-192
"GenderF",-0.014691721192393,0.0137870272698709,-1.0656192161525,0.287241825682979
