"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.591205168210231,0.0102904656262071,57.4517412219509,2.05412148622728e-285
"RaceChinese",0.0727155431293933,0.0145529160517162,4.9966304258876,7.17559416584054e-07
"RaceLatinx",0.22426703913673,0.0145529160517162,15.4104537083674,4.36218183884038e-47
"RaceWhite",0.21274533371351,0.0145529160517162,14.6187425913463,4.78703991901154e-43
