"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.69717382285607,0.00741635529733925,94.0049114294987,0
"RaceChinese",0.0291146457330759,0.0104883102448747,2.77591385583804,0.00563388599462739
"RaceLatinx",0.0190708589265739,0.0104883102448747,1.81829660653804,0.0693945258286339
"RaceWhite",-0.0135365783662477,0.0104883102448747,-1.29063481630538,0.197205080123555
