"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.833000413388672,0.00764732461694569,108.927037246834,2.26013996323947e-298
"GenderF",0.0268760813023237,0.0108149501891542,2.48508599968184,0.0133619569470606
