"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.743307464658986,0.0149459392415542,49.7330714815413,2.0797697328462e-246
"RaceChinese",0.0918546390998148,0.0211367499778102,4.34573144860235,1.56789278218982e-05
"RaceLatinx",0.128522417437194,0.0211367499778102,6.08051935950986,1.85804719404553e-09
"RaceBlack",0.119106348037948,0.0211367499778101,5.63503604683732,2.42915891600042e-08
