"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.569268886286461,0.0105219894331875,54.1027806482037,1.46748253851047e-185
"GenderF",-0.0572855834037082,0.0148803401595602,-3.84974958834553,0.000137719797081314
