"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.697047359346568,0.00818473740274415,85.1642911735768,1.3507255740891e-257
"GenderF",-0.0634785186648352,0.0115749666394231,-5.48412109013204,7.39939725735846e-08
