"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.465465296477793,0.00707140956013173,65.8235522238825,4.85907044689174e-216
"GenderF",-0.0311629405559082,0.0100004833050331,-3.11614345080946,0.00196519337026167
