"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.726084139265725,0.0162096179177287,44.7934148078589,1.56819826339351e-157
"GenderF",0.0119348456030731,0.0229238615001379,0.520629807635213,0.602914187559145
