"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.725178231877601,0.00907740023073893,79.8883175187009,3.75828881501589e-247
"GenderF",-0.00831610100267848,0.0128373825173997,-0.647803474844417,0.517485575432426
