"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.5851131953898,0.0215774895458558,27.1168336866222,1.80072584092275e-92
"GenderF",0.0257551032372608,0.0305151783577129,0.844009592057684,0.399171050454332
