"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.436051590565901,0.0183902311711247,23.7110445490519,1.92404947523983e-94
"RaceChinese",0.115152272937247,0.0260077143373811,4.42761987629715,1.0858172475946e-05
"RaceLatinx",0.299817538267152,0.0260077143373811,11.5280233540639,1.5240488860386e-28
"RaceWhite",0.291435240187047,0.026007714337381,11.2057229023069,3.64960402124351e-27
