"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.768815369035934,0.0138403948515346,55.5486586389323,1.3794509223818e-189
"GenderF",0.152035867253819,0.0195732741076391,7.76752353324897,6.8637807000857e-14
