"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.723265811982367,0.0182645747537922,39.5993786733085,3.97473486387233e-140
"GenderF",0.121344826695595,0.0258300093277902,4.69782357240735,3.62697312829488e-06
