"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.805878092360859,0.00789087086724495,102.127902726943,1.28997187911869e-287
"GenderF",-0.0105673821802417,0.0111593765993926,-0.946950941759318,0.344238350247415
