"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.609152256485565,0.00765206709667814,79.606235647098,1.41407678718992e-246
"GenderF",0.0324009656537742,0.0108216570683111,2.99408542049011,0.00292452053196417
