"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.628405891487512,0.00754119689277284,83.3297287450151,0
"RaceChinese",0.00642464301482763,0.0106648629222852,0.602412151158807,0.547071388567958
"RaceLatinx",-0.0052498990194455,0.0106648629222852,-0.492261274964478,0.62267038770152
"RaceBlack",0.0389775057046559,0.0106648629222852,3.65475918337487,0.000274312063000274
