"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.841853799413419,0.00749340260129419,112.345998768039,0
"RaceChinese",-0.0929976487233812,0.0105972715870721,-8.77562190977831,1.02464202876166e-17
"RaceLatinx",0.003094024931308,0.0105972715870721,0.291964295326967,0.770389998093575
"RaceBlack",0.0181507020498248,0.0105972715870721,1.71277124500304,0.0871440555774356
