"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.77787500005731,0.00998818255804398,77.8795336926285,5.16207762569141e-243
"GenderF",0.0445302510232164,0.0141254232370442,3.15248968303016,0.00174147836724404
