"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.640922582943258,0.0116964124019485,54.7965103245235,2.35976770250258e-272
"RaceChinese",-0.077421564657497,0.0165412250499445,-4.68052181284823,3.36254648589887e-06
"RaceLatinx",0.0193397998194335,0.0165412250499445,1.16918787822782,0.242677939653526
"RaceWhite",-0.073285581925272,0.0165412250499445,-4.43048091686038,1.07185297631483e-05
