"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.648197502256082,0.0110666715161425,58.5720377902771,8.16648139431829e-291
"RaceChinese",-0.0689604251490493,0.0156506369484568,-4.40623761040275,1.19583077119997e-05
"RaceLatinx",0.0324206092961382,0.0156506369484568,2.07152011786556,0.0386318390963286
"RaceWhite",-0.0340104980294012,0.0156506369484567,-2.1731063177435,0.0300665540392863
