"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.357788927714206,0.0111238411819504,32.1641528193296,9.63639541117053e-113
"GenderF",0.12733715024728,0.0157314870651987,8.09441279896396,7.06976978486053e-15
