"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.493224268589252,0.00921330780681916,53.533896721023,5.93598033148192e-184
"GenderF",0.0393112815611852,0.0130295848547216,3.01707859456012,0.00271617105434273
