"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.722568051674859,0.00629380756822581,114.806187485415,0
"RaceChinese",0.0469577100616136,0.00890078802195139,5.27568007976429,1.70633546444982e-07
"RaceLatinx",0.0313484295188802,0.00890078802195138,3.52198360881843,0.000452717889374595
"RaceBlack",0.0101327265065571,0.00890078802195135,1.13840779957545,0.255292745401734
