"term","estimate","std.error","statistic","p.value"
"(Intercept)",0.614187004226681,0.0110666715161425,55.4988013632456,7.6307491096434e-276
"RaceChinese",-0.0349499271196481,0.0156506369484568,-2.23313129265926,0.0258175162774122
"RaceLatinx",0.0664311073255395,0.0156506369484568,4.24462643560905,2.44763238473399e-05
"RaceBlack",0.0340104980294012,0.0156506369484567,2.1731063177435,0.0300665540392864
